source	sink	sorenson
OTU_115	OTU_14	0.33333333333333337
OTU_117	OTU_14	0.0
OTU_121	OTU_14	0.25
OTU_123	OTU_14	0.0
OTU_124	OTU_14	0.0
OTU_125	OTU_14	0.0
OTU_129	OTU_14	0.0
OTU_132	OTU_14	0.0
OTU_138	OTU_14	0.0
OTU_145	OTU_14	0.0
OTU_158	OTU_14	0.0
OTU_191	OTU_14	0.5714285714285714
OTU_126	OTU_14	0.0
OTU_127	OTU_14	0.0
OTU_128	OTU_14	0.0
OTU_130	OTU_14	0.0
OTU_131	OTU_14	0.0
OTU_133	OTU_14	0.0
OTU_134	OTU_14	0.0
OTU_135	OTU_14	0.0
OTU_137	OTU_14	0.0
OTU_139	OTU_14	0.0
OTU_150	OTU_14	0.0
OTU_154	OTU_14	0.0
OTU_159	OTU_14	0.0
OTU_173	OTU_14	0.2857142857142857
OTU_175	OTU_14	0.0
OTU_141	OTU_14	0.0
OTU_142	OTU_14	0.0
OTU_143	OTU_14	0.33333333333333337
OTU_146	OTU_14	0.0
OTU_147	OTU_14	0.0
OTU_148	OTU_14	0.4
OTU_149	OTU_14	0.0
OTU_151	OTU_14	0.0
OTU_152	OTU_14	0.0
OTU_153	OTU_14	0.0
OTU_155	OTU_14	0.0
OTU_156	OTU_14	0.0
OTU_157	OTU_14	0.0
OTU_162	OTU_14	0.33333333333333337
OTU_166	OTU_14	0.33333333333333337
OTU_182	OTU_14	0.0
OTU_193	OTU_14	0.0
OTU_197	OTU_14	0.0
OTU_161	OTU_14	0.0
OTU_163	OTU_14	0.0
OTU_164	OTU_14	0.0
OTU_165	OTU_14	0.0
OTU_167	OTU_14	0.0
OTU_168	OTU_14	0.0
OTU_170	OTU_14	0.0
OTU_171	OTU_14	0.4
OTU_172	OTU_14	0.0
OTU_174	OTU_14	0.0
OTU_176	OTU_14	0.4
OTU_177	OTU_14	0.0
OTU_178	OTU_14	0.0
OTU_179	OTU_14	0.0
OTU_180	OTU_14	0.4
OTU_181	OTU_14	0.0
OTU_183	OTU_14	0.0
OTU_184	OTU_14	0.4
OTU_185	OTU_14	0.0
OTU_186	OTU_14	0.0
OTU_187	OTU_14	0.0
OTU_188	OTU_14	0.0
OTU_189	OTU_14	0.0
OTU_190	OTU_14	0.0
OTU_192	OTU_14	0.0
OTU_194	OTU_14	0.0
OTU_195	OTU_14	0.0
OTU_1	OTU_15	0.0
OTU_2	OTU_15	0.2857142857142857
OTU_3	OTU_15	0.12903225806451613
OTU_5	OTU_15	0.1428571428571429
OTU_4	OTU_15	0.36363636363636365
OTU_11	OTU_15	0.5
OTU_6	OTU_15	0.0
OTU_7	OTU_15	0.13793103448275867
OTU_8	OTU_15	0.19047619047619047
OTU_10	OTU_15	0.23529411764705888
OTU_9	OTU_15	0.2857142857142857
OTU_12	OTU_15	0.0
OTU_13	OTU_15	0.0
OTU_14	OTU_15	0.0
OTU_15	OTU_15	1.0
OTU_16	OTU_15	0.0
OTU_18	OTU_15	0.1333333333333333
OTU_17	OTU_15	0.33333333333333337
OTU_19	OTU_15	0.2222222222222222
OTU_20	OTU_15	0.0
OTU_27	OTU_15	0.25
OTU_21	OTU_15	0.0
OTU_24	OTU_15	0.0
OTU_23	OTU_15	0.0
OTU_22	OTU_15	0.0
OTU_29	OTU_15	0.0
OTU_30	OTU_15	0.0
OTU_25	OTU_15	0.125
OTU_26	OTU_15	0.6666666666666667
OTU_37	OTU_15	0.0
OTU_59	OTU_15	0.16666666666666663
OTU_28	OTU_15	0.0
OTU_36	OTU_15	0.0
OTU_33	OTU_15	0.0
OTU_32	OTU_15	0.0
OTU_44	OTU_15	0.2222222222222222
OTU_31	OTU_15	0.2857142857142857
OTU_34	OTU_15	0.0
OTU_49	OTU_15	0.16666666666666663
OTU_48	OTU_15	0.0
OTU_38	OTU_15	0.0
OTU_35	OTU_15	0.0
OTU_41	OTU_15	0.1428571428571429
OTU_42	OTU_15	0.16666666666666663
OTU_39	OTU_15	0.0
OTU_65	OTU_15	0.33333333333333337
OTU_40	OTU_15	0.0
OTU_43	OTU_15	0.2857142857142857
OTU_45	OTU_15	0.0
OTU_51	OTU_15	0.0
OTU_52	OTU_15	0.6666666666666667
OTU_57	OTU_15	0.4444444444444444
OTU_83	OTU_15	0.0
OTU_46	OTU_15	0.0
OTU_47	OTU_15	0.5714285714285714
OTU_56	OTU_15	0.0
OTU_50	OTU_15	0.33333333333333337
OTU_55	OTU_15	0.5
OTU_103	OTU_15	0.0
OTU_53	OTU_15	0.0
OTU_54	OTU_15	0.0
OTU_62	OTU_15	0.25
OTU_75	OTU_15	0.0
OTU_58	OTU_15	0.0
OTU_60	OTU_15	0.33333333333333337
OTU_63	OTU_15	0.0
OTU_87	OTU_15	0.2857142857142857
OTU_61	OTU_15	0.0
OTU_81	OTU_15	0.0
OTU_84	OTU_15	0.0
OTU_77	OTU_15	0.0
OTU_82	OTU_15	0.0
OTU_64	OTU_15	0.0
OTU_70	OTU_15	0.0
OTU_72	OTU_15	0.5
OTU_67	OTU_15	0.0
OTU_66	OTU_15	0.0
OTU_68	OTU_15	0.0
OTU_73	OTU_15	0.0
OTU_69	OTU_15	0.0
OTU_71	OTU_15	0.0
OTU_78	OTU_15	0.0
OTU_74	OTU_15	1.0
OTU_76	OTU_15	0.0
OTU_79	OTU_15	0.0
OTU_93	OTU_15	0.0
OTU_96	OTU_15	0.0
OTU_98	OTU_15	0.0
OTU_80	OTU_15	0.0
OTU_94	OTU_15	0.6666666666666667
OTU_85	OTU_15	0.6666666666666667
OTU_86	OTU_15	0.0
OTU_88	OTU_15	0.25
OTU_116	OTU_15	0.0
OTU_118	OTU_15	0.0
OTU_107	OTU_15	0.0
OTU_108	OTU_15	0.0
OTU_111	OTU_15	0.4444444444444444
OTU_136	OTU_15	0.25
OTU_89	OTU_15	0.0
OTU_90	OTU_15	0.0
OTU_91	OTU_15	0.0
OTU_92	OTU_15	0.0
OTU_100	OTU_15	0.0
OTU_101	OTU_15	0.0
OTU_140	OTU_15	0.0
OTU_160	OTU_15	0.0
OTU_95	OTU_15	0.0
OTU_97	OTU_15	0.0
OTU_99	OTU_15	0.0
OTU_102	OTU_15	0.0
OTU_122	OTU_15	0.0
OTU_144	OTU_15	0.0
OTU_104	OTU_15	0.0
OTU_105	OTU_15	0.0
OTU_106	OTU_15	0.0
OTU_109	OTU_15	0.0
OTU_110	OTU_15	0.0
OTU_112	OTU_15	0.5
OTU_119	OTU_15	0.0
OTU_120	OTU_15	0.0
OTU_169	OTU_15	0.0
OTU_196	OTU_15	0.0
OTU_113	OTU_15	0.0
OTU_114	OTU_15	0.0
OTU_115	OTU_15	0.0
OTU_117	OTU_15	0.0
OTU_121	OTU_15	0.33333333333333337
OTU_123	OTU_15	0.0
OTU_124	OTU_15	0.0
OTU_125	OTU_15	0.0
OTU_129	OTU_15	0.0
OTU_132	OTU_15	0.33333333333333337
OTU_138	OTU_15	0.0
OTU_145	OTU_15	0.0
OTU_158	OTU_15	0.0
OTU_191	OTU_15	0.0
OTU_126	OTU_15	0.0
OTU_127	OTU_15	0.5
OTU_128	OTU_15	0.0
OTU_130	OTU_15	0.6666666666666667
OTU_131	OTU_15	0.0
OTU_133	OTU_15	0.0
OTU_134	OTU_15	0.0
OTU_135	OTU_15	0.0
OTU_137	OTU_15	0.0
OTU_139	OTU_15	0.0
OTU_150	OTU_15	0.0
OTU_154	OTU_15	0.0
OTU_159	OTU_15	0.0
OTU_173	OTU_15	0.0
OTU_175	OTU_15	0.0
OTU_141	OTU_15	0.0
OTU_142	OTU_15	0.0
OTU_143	OTU_15	0.0
OTU_146	OTU_15	0.6666666666666667
OTU_147	OTU_15	0.0
OTU_148	OTU_15	0.0
OTU_149	OTU_15	0.0
OTU_151	OTU_15	0.0
OTU_152	OTU_15	0.0
OTU_153	OTU_15	0.0
OTU_155	OTU_15	0.6666666666666667
OTU_156	OTU_15	0.0
OTU_157	OTU_15	0.0
OTU_162	OTU_15	0.5
OTU_166	OTU_15	0.0
OTU_182	OTU_15	0.0
OTU_193	OTU_15	0.0
OTU_197	OTU_15	0.0
OTU_161	OTU_15	0.0
OTU_163	OTU_15	0.0
OTU_164	OTU_15	0.0
OTU_165	OTU_15	0.0
OTU_167	OTU_15	0.0
OTU_168	OTU_15	0.0
OTU_170	OTU_15	0.0
OTU_171	OTU_15	0.0
OTU_172	OTU_15	0.0
OTU_174	OTU_15	0.0
OTU_176	OTU_15	0.0
OTU_177	OTU_15	0.0
OTU_178	OTU_15	0.0
OTU_179	OTU_15	0.6666666666666667
OTU_180	OTU_15	0.0
OTU_181	OTU_15	0.6666666666666667
OTU_183	OTU_15	0.0
OTU_184	OTU_15	0.0
OTU_185	OTU_15	0.0
OTU_186	OTU_15	0.0
OTU_187	OTU_15	0.0
OTU_188	OTU_15	0.6666666666666667
OTU_189	OTU_15	0.0
OTU_190	OTU_15	0.0
OTU_192	OTU_15	0.0
OTU_194	OTU_15	0.0
OTU_195	OTU_15	0.0
OTU_1	OTU_16	0.0
OTU_2	OTU_16	0.5882352941176471
OTU_3	OTU_16	0.2941176470588235
OTU_5	OTU_16	0.3529411764705882
OTU_4	OTU_16	0.5714285714285714
OTU_11	OTU_16	0.36363636363636365
OTU_6	OTU_16	0.21052631578947367
OTU_7	OTU_16	0.3125
OTU_8	OTU_16	0.33333333333333337
OTU_10	OTU_16	0.4
OTU_9	OTU_16	0.47058823529411764
OTU_12	OTU_16	0.33333333333333337
OTU_13	OTU_16	0.0
OTU_14	OTU_16	0.0
OTU_15	OTU_16	0.0
OTU_16	OTU_16	1.0
OTU_18	OTU_16	0.2222222222222222
OTU_17	OTU_16	0.0
OTU_19	OTU_16	0.16666666666666663
OTU_20	OTU_16	0.25
OTU_27	OTU_16	0.3157894736842105
OTU_21	OTU_16	0.0
OTU_24	OTU_16	0.16666666666666663
OTU_23	OTU_16	0.5714285714285714
OTU_22	OTU_16	0.7272727272727273
OTU_29	OTU_16	0.0
OTU_30	OTU_16	0.0
OTU_25	OTU_16	0.42105263157894735
OTU_26	OTU_16	0.0
OTU_37	OTU_16	0.0
OTU_59	OTU_16	0.4
OTU_28	OTU_16	0.0
OTU_36	OTU_16	0.47058823529411764
OTU_33	OTU_16	0.25
OTU_32	OTU_16	0.6666666666666667
OTU_44	OTU_16	0.0
OTU_31	OTU_16	0.19999999999999996
OTU_34	OTU_16	0.75
OTU_49	OTU_16	0.4
OTU_48	OTU_16	0.5714285714285714
OTU_38	OTU_16	0.36363636363636365
OTU_35	OTU_16	0.0
OTU_41	OTU_16	0.23529411764705888
OTU_42	OTU_16	0.2666666666666667
OTU_39	OTU_16	0.0
OTU_65	OTU_16	0.1333333333333333
OTU_40	OTU_16	0.4
OTU_43	OTU_16	0.23529411764705888
OTU_45	OTU_16	0.0
OTU_51	OTU_16	0.2222222222222222
OTU_52	OTU_16	0.0
OTU_57	OTU_16	0.16666666666666663
OTU_83	OTU_16	0.18181818181818177
OTU_46	OTU_16	0.0
OTU_47	OTU_16	0.0
OTU_56	OTU_16	0.0
OTU_50	OTU_16	0.2222222222222222
OTU_55	OTU_16	0.0
OTU_103	OTU_16	0.2666666666666667
OTU_53	OTU_16	0.0
OTU_54	OTU_16	0.0
OTU_62	OTU_16	0.18181818181818177
OTU_75	OTU_16	0.0
OTU_58	OTU_16	0.0
OTU_60	OTU_16	0.0
OTU_63	OTU_16	0.0
OTU_87	OTU_16	0.0
OTU_61	OTU_16	0.25
OTU_81	OTU_16	0.15384615384615385
OTU_84	OTU_16	0.0
OTU_77	OTU_16	0.5
OTU_82	OTU_16	0.0
OTU_64	OTU_16	0.0
OTU_70	OTU_16	0.0
OTU_72	OTU_16	0.2857142857142857
OTU_67	OTU_16	0.5
OTU_66	OTU_16	0.0
OTU_68	OTU_16	0.33333333333333337
OTU_73	OTU_16	0.33333333333333337
OTU_69	OTU_16	0.2857142857142857
OTU_71	OTU_16	0.0
OTU_78	OTU_16	0.16666666666666663
OTU_74	OTU_16	0.0
OTU_76	OTU_16	0.5714285714285714
OTU_79	OTU_16	0.25
OTU_93	OTU_16	0.0
OTU_96	OTU_16	0.1333333333333333
OTU_98	OTU_16	0.0
OTU_80	OTU_16	0.5
OTU_94	OTU_16	0.0
OTU_85	OTU_16	0.0
OTU_86	OTU_16	0.0
OTU_88	OTU_16	0.0
OTU_116	OTU_16	0.5714285714285714
OTU_118	OTU_16	0.0
OTU_107	OTU_16	0.0
OTU_108	OTU_16	0.5
OTU_111	OTU_16	0.16666666666666663
OTU_136	OTU_16	0.36363636363636365
OTU_89	OTU_16	0.0
OTU_90	OTU_16	0.33333333333333337
OTU_91	OTU_16	0.19999999999999996
OTU_92	OTU_16	0.0
OTU_100	OTU_16	0.0
OTU_101	OTU_16	0.0
OTU_140	OTU_16	0.19999999999999996
OTU_160	OTU_16	0.4
OTU_95	OTU_16	0.2857142857142857
OTU_97	OTU_16	0.0
OTU_99	OTU_16	0.2857142857142857
OTU_102	OTU_16	0.0
OTU_122	OTU_16	0.0
OTU_144	OTU_16	0.0
OTU_104	OTU_16	0.2857142857142857
OTU_105	OTU_16	0.0
OTU_106	OTU_16	0.33333333333333337
OTU_109	OTU_16	0.0
OTU_110	OTU_16	0.0
OTU_112	OTU_16	0.0
OTU_119	OTU_16	0.0
OTU_120	OTU_16	0.0
OTU_169	OTU_16	0.2222222222222222
OTU_196	OTU_16	0.2857142857142857
OTU_113	OTU_16	0.0
OTU_114	OTU_16	0.0
OTU_115	OTU_16	0.0
OTU_117	OTU_16	0.0
OTU_121	OTU_16	0.2222222222222222
OTU_123	OTU_16	0.0
OTU_124	OTU_16	0.0
OTU_125	OTU_16	0.0
OTU_129	OTU_16	0.0
OTU_132	OTU_16	0.2222222222222222
OTU_138	OTU_16	0.0
OTU_145	OTU_16	0.0
OTU_158	OTU_16	0.0
OTU_191	OTU_16	0.0
OTU_126	OTU_16	0.0
OTU_127	OTU_16	0.2857142857142857
OTU_128	OTU_16	0.0
OTU_130	OTU_16	0.0
OTU_131	OTU_16	0.2857142857142857
OTU_133	OTU_16	0.0
OTU_134	OTU_16	0.0
OTU_135	OTU_16	0.0
OTU_137	OTU_16	0.33333333333333337
OTU_139	OTU_16	0.0
OTU_150	OTU_16	0.0
OTU_154	OTU_16	0.2857142857142857
OTU_159	OTU_16	0.0
OTU_173	OTU_16	0.5
OTU_175	OTU_16	0.0
OTU_141	OTU_16	0.0
OTU_142	OTU_16	0.33333333333333337
OTU_143	OTU_16	0.0
OTU_146	OTU_16	0.0
OTU_147	OTU_16	0.0
OTU_148	OTU_16	0.0
OTU_149	OTU_16	0.0
OTU_151	OTU_16	0.0
OTU_152	OTU_16	0.0
OTU_153	OTU_16	0.0
OTU_155	OTU_16	0.0
OTU_156	OTU_16	0.2857142857142857
OTU_157	OTU_16	0.0
OTU_162	OTU_16	0.0
OTU_166	OTU_16	0.0
OTU_182	OTU_16	0.25
OTU_193	OTU_16	0.0
OTU_197	OTU_16	0.0
OTU_161	OTU_16	0.0
OTU_163	OTU_16	0.0
OTU_164	OTU_16	0.0
OTU_165	OTU_16	0.0
OTU_167	OTU_16	0.0
OTU_168	OTU_16	0.0
OTU_170	OTU_16	0.33333333333333337
OTU_171	OTU_16	0.0
OTU_172	OTU_16	0.0
OTU_174	OTU_16	0.33333333333333337
OTU_176	OTU_16	0.0
OTU_177	OTU_16	0.33333333333333337
OTU_178	OTU_16	0.0
OTU_179	OTU_16	0.0
OTU_180	OTU_16	0.0
OTU_181	OTU_16	0.0
OTU_183	OTU_16	0.0
OTU_184	OTU_16	0.0
OTU_185	OTU_16	0.0
OTU_186	OTU_16	0.0
OTU_187	OTU_16	0.0
OTU_188	OTU_16	0.0
OTU_189	OTU_16	0.0
OTU_190	OTU_16	0.0
OTU_192	OTU_16	0.0
OTU_194	OTU_16	0.0
OTU_195	OTU_16	0.0
OTU_1	OTU_18	0.6
OTU_2	OTU_18	0.31999999999999995
OTU_3	OTU_18	0.6190476190476191
OTU_5	OTU_18	0.4
OTU_4	OTU_18	0.2727272727272727
OTU_11	OTU_18	0.3157894736842105
OTU_6	OTU_18	0.5925925925925926
OTU_7	OTU_18	0.65
OTU_8	OTU_18	0.625
OTU_10	OTU_18	0.5714285714285714
OTU_9	OTU_18	0.48
OTU_12	OTU_18	0.1428571428571429
OTU_13	OTU_18	0.1428571428571429
OTU_14	OTU_18	0.23529411764705888
OTU_15	OTU_18	0.1333333333333333
OTU_16	OTU_18	0.2222222222222222
OTU_18	OTU_18	1.0
OTU_17	OTU_18	0.3529411764705882
OTU_19	OTU_18	0.30000000000000004
OTU_20	OTU_18	0.0
OTU_27	OTU_18	0.6666666666666667
OTU_21	OTU_18	0.11111111111111116
OTU_24	OTU_18	0.4
OTU_23	OTU_18	0.1333333333333333
OTU_22	OTU_18	0.42105263157894735
OTU_29	OTU_18	0.4444444444444444
OTU_30	OTU_18	0.21052631578947367
OTU_25	OTU_18	0.5925925925925926
OTU_26	OTU_18	0.0
OTU_37	OTU_18	0.25
OTU_59	OTU_18	0.4347826086956522
OTU_28	OTU_18	0.0
OTU_36	OTU_18	0.48
OTU_33	OTU_18	0.5833333333333333
OTU_32	OTU_18	0.4
OTU_44	OTU_18	0.30000000000000004
OTU_31	OTU_18	0.33333333333333337
OTU_34	OTU_18	0.125
OTU_49	OTU_18	0.5217391304347826
OTU_48	OTU_18	0.2727272727272727
OTU_38	OTU_18	0.42105263157894735
OTU_35	OTU_18	0.1333333333333333
OTU_41	OTU_18	0.4
OTU_42	OTU_18	0.6086956521739131
OTU_39	OTU_18	0.1333333333333333
OTU_65	OTU_18	0.4347826086956522
OTU_40	OTU_18	0.11111111111111116
OTU_43	OTU_18	0.56
OTU_45	OTU_18	0.5454545454545454
OTU_51	OTU_18	0.23529411764705888
OTU_52	OTU_18	0.23529411764705888
OTU_57	OTU_18	0.30000000000000004
OTU_83	OTU_18	0.42105263157894735
OTU_46	OTU_18	0.1333333333333333
OTU_47	OTU_18	0.33333333333333337
OTU_56	OTU_18	0.2727272727272727
OTU_50	OTU_18	0.3529411764705882
OTU_55	OTU_18	0.0
OTU_103	OTU_18	0.5217391304347826
OTU_53	OTU_18	0.2666666666666667
OTU_54	OTU_18	0.1428571428571429
OTU_62	OTU_18	0.5263157894736843
OTU_75	OTU_18	0.1333333333333333
OTU_58	OTU_18	0.1428571428571429
OTU_60	OTU_18	0.3529411764705882
OTU_63	OTU_18	0.23529411764705888
OTU_87	OTU_18	0.33333333333333337
OTU_61	OTU_18	0.125
OTU_81	OTU_18	0.47619047619047616
OTU_84	OTU_18	0.4
OTU_77	OTU_18	0.4
OTU_82	OTU_18	0.1428571428571429
OTU_64	OTU_18	0.1428571428571429
OTU_70	OTU_18	0.1333333333333333
OTU_72	OTU_18	0.2666666666666667
OTU_67	OTU_18	0.25
OTU_66	OTU_18	0.1428571428571429
OTU_68	OTU_18	0.1428571428571429
OTU_73	OTU_18	0.6
OTU_69	OTU_18	0.0
OTU_71	OTU_18	0.25
OTU_78	OTU_18	0.30000000000000004
OTU_74	OTU_18	0.1333333333333333
OTU_76	OTU_18	0.2666666666666667
OTU_79	OTU_18	0.25
OTU_93	OTU_18	0.125
OTU_96	OTU_18	0.5217391304347826
OTU_98	OTU_18	0.1333333333333333
OTU_80	OTU_18	0.25
OTU_94	OTU_18	0.23529411764705888
OTU_85	OTU_18	0.23529411764705888
OTU_86	OTU_18	0.1428571428571429
OTU_88	OTU_18	0.21052631578947367
OTU_116	OTU_18	0.1333333333333333
OTU_118	OTU_18	0.3529411764705882
OTU_107	OTU_18	0.0
OTU_108	OTU_18	0.125
OTU_111	OTU_18	0.30000000000000004
OTU_136	OTU_18	0.42105263157894735
OTU_89	OTU_18	0.1428571428571429
OTU_90	OTU_18	0.1428571428571429
OTU_91	OTU_18	0.4444444444444444
OTU_92	OTU_18	0.1333333333333333
OTU_100	OTU_18	0.1333333333333333
OTU_101	OTU_18	0.1428571428571429
OTU_140	OTU_18	0.33333333333333337
OTU_160	OTU_18	0.33333333333333337
OTU_95	OTU_18	0.0
OTU_97	OTU_18	0.0
OTU_99	OTU_18	0.1333333333333333
OTU_102	OTU_18	0.0
OTU_122	OTU_18	0.0
OTU_144	OTU_18	0.2666666666666667
OTU_104	OTU_18	0.1333333333333333
OTU_105	OTU_18	0.1428571428571429
OTU_106	OTU_18	0.1428571428571429
OTU_109	OTU_18	0.1333333333333333
OTU_110	OTU_18	0.125
OTU_112	OTU_18	0.0
OTU_119	OTU_18	0.1333333333333333
OTU_120	OTU_18	0.0
OTU_169	OTU_18	0.0
OTU_196	OTU_18	0.0
OTU_113	OTU_18	0.1333333333333333
OTU_114	OTU_18	0.2666666666666667
OTU_115	OTU_18	0.1333333333333333
OTU_117	OTU_18	0.1428571428571429
OTU_121	OTU_18	0.47058823529411764
OTU_123	OTU_18	0.1428571428571429
OTU_124	OTU_18	0.2666666666666667
OTU_125	OTU_18	0.1333333333333333
OTU_129	OTU_18	0.1333333333333333
OTU_132	OTU_18	0.3529411764705882
OTU_138	OTU_18	0.1333333333333333
OTU_145	OTU_18	0.25
OTU_158	OTU_18	0.0
OTU_191	OTU_18	0.25
OTU_126	OTU_18	0.0
OTU_127	OTU_18	0.1333333333333333
OTU_128	OTU_18	0.1428571428571429
OTU_130	OTU_18	0.1428571428571429
OTU_131	OTU_18	0.0
OTU_133	OTU_18	0.1428571428571429
OTU_134	OTU_18	0.0
OTU_135	OTU_18	0.1428571428571429
OTU_137	OTU_18	0.1428571428571429
OTU_139	OTU_18	0.0
OTU_150	OTU_18	0.1333333333333333
OTU_154	OTU_18	0.0
OTU_159	OTU_18	0.23529411764705888
OTU_173	OTU_18	0.25
OTU_175	OTU_18	0.1428571428571429
OTU_141	OTU_18	0.1428571428571429
OTU_142	OTU_18	0.1428571428571429
OTU_143	OTU_18	0.1333333333333333
OTU_146	OTU_18	0.0
OTU_147	OTU_18	0.0
OTU_148	OTU_18	0.1428571428571429
OTU_149	OTU_18	0.0
OTU_151	OTU_18	0.1428571428571429
OTU_152	OTU_18	0.0
OTU_153	OTU_18	0.1428571428571429
OTU_155	OTU_18	0.1428571428571429
OTU_156	OTU_18	0.2666666666666667
OTU_157	OTU_18	0.25
OTU_162	OTU_18	0.1333333333333333
OTU_166	OTU_18	0.1333333333333333
OTU_182	OTU_18	0.125
OTU_193	OTU_18	0.0
OTU_197	OTU_18	0.0
OTU_161	OTU_18	0.0
OTU_163	OTU_18	0.1428571428571429
OTU_164	OTU_18	0.1428571428571429
OTU_165	OTU_18	0.1428571428571429
OTU_167	OTU_18	0.1428571428571429
OTU_168	OTU_18	0.0
OTU_170	OTU_18	0.0
OTU_171	OTU_18	0.1428571428571429
OTU_172	OTU_18	0.0
OTU_174	OTU_18	0.1428571428571429
OTU_176	OTU_18	0.0
OTU_177	OTU_18	0.1428571428571429
OTU_178	OTU_18	0.1428571428571429
OTU_179	OTU_18	0.1428571428571429
OTU_180	OTU_18	0.0
OTU_181	OTU_18	0.0
OTU_183	OTU_18	0.0
OTU_184	OTU_18	0.0
OTU_185	OTU_18	0.1428571428571429
OTU_186	OTU_18	0.1428571428571429
OTU_187	OTU_18	0.1428571428571429
OTU_188	OTU_18	0.1428571428571429
OTU_189	OTU_18	0.1428571428571429
OTU_190	OTU_18	0.1428571428571429
OTU_192	OTU_18	0.0
OTU_194	OTU_18	0.1428571428571429
OTU_195	OTU_18	0.1333333333333333
OTU_1	OTU_17	0.2857142857142857
OTU_2	OTU_17	0.125
OTU_3	OTU_17	0.24242424242424243
OTU_5	OTU_17	0.0
OTU_4	OTU_17	0.15384615384615385
OTU_11	OTU_17	0.19999999999999996
OTU_6	OTU_17	0.0
OTU_7	OTU_17	0.25806451612903225
OTU_8	OTU_17	0.17391304347826086
OTU_10	OTU_17	0.21052631578947367
OTU_9	OTU_17	0.375
OTU_12	OTU_17	0.0
OTU_13	OTU_17	0.4
OTU_14	OTU_17	0.0
OTU_15	OTU_17	0.33333333333333337
OTU_16	OTU_17	0.0
OTU_18	OTU_17	0.3529411764705882
OTU_17	OTU_17	1.0
OTU_19	OTU_17	0.0
OTU_20	OTU_17	0.0
OTU_27	OTU_17	0.2222222222222222
OTU_21	OTU_17	0.0
OTU_24	OTU_17	0.36363636363636365
OTU_23	OTU_17	0.0
OTU_22	OTU_17	0.4
OTU_29	OTU_17	0.6666666666666667
OTU_30	OTU_17	0.0
OTU_25	OTU_17	0.0
OTU_26	OTU_17	0.4
OTU_37	OTU_17	0.0
OTU_59	OTU_17	0.1428571428571429
OTU_28	OTU_17	0.0
OTU_36	OTU_17	0.0
OTU_33	OTU_17	0.2666666666666667
OTU_32	OTU_17	0.36363636363636365
OTU_44	OTU_17	0.18181818181818177
OTU_31	OTU_17	0.2222222222222222
OTU_34	OTU_17	0.0
OTU_49	OTU_17	0.1428571428571429
OTU_48	OTU_17	0.0
OTU_38	OTU_17	0.0
OTU_35	OTU_17	0.0
OTU_41	OTU_17	0.375
OTU_42	OTU_17	0.1428571428571429
OTU_39	OTU_17	0.33333333333333337
OTU_65	OTU_17	0.1428571428571429
OTU_40	OTU_17	0.0
OTU_43	OTU_17	0.25
OTU_45	OTU_17	0.0
OTU_51	OTU_17	0.0
OTU_52	OTU_17	0.25
OTU_57	OTU_17	0.36363636363636365
OTU_83	OTU_17	0.0
OTU_46	OTU_17	0.0
OTU_47	OTU_17	0.4444444444444444
OTU_56	OTU_17	0.0
OTU_50	OTU_17	0.0
OTU_55	OTU_17	0.33333333333333337
OTU_103	OTU_17	0.0
OTU_53	OTU_17	0.6666666666666667
OTU_54	OTU_17	0.0
OTU_62	OTU_17	0.19999999999999996
OTU_75	OTU_17	0.0
OTU_58	OTU_17	0.0
OTU_60	OTU_17	0.5
OTU_63	OTU_17	0.0
OTU_87	OTU_17	0.2222222222222222
OTU_61	OTU_17	0.0
OTU_81	OTU_17	0.16666666666666663
OTU_84	OTU_17	0.0
OTU_77	OTU_17	0.18181818181818177
OTU_82	OTU_17	0.0
OTU_64	OTU_17	0.0
OTU_70	OTU_17	0.0
OTU_72	OTU_17	0.0
OTU_67	OTU_17	0.0
OTU_66	OTU_17	0.0
OTU_68	OTU_17	0.0
OTU_73	OTU_17	0.0
OTU_69	OTU_17	0.0
OTU_71	OTU_17	0.0
OTU_78	OTU_17	0.0
OTU_74	OTU_17	0.33333333333333337
OTU_76	OTU_17	0.0
OTU_79	OTU_17	0.0
OTU_93	OTU_17	0.0
OTU_96	OTU_17	0.1428571428571429
OTU_98	OTU_17	0.0
OTU_80	OTU_17	0.2857142857142857
OTU_94	OTU_17	0.25
OTU_85	OTU_17	0.5
OTU_86	OTU_17	0.0
OTU_88	OTU_17	0.19999999999999996
OTU_116	OTU_17	0.0
OTU_118	OTU_17	0.75
OTU_107	OTU_17	0.0
OTU_108	OTU_17	0.0
OTU_111	OTU_17	0.18181818181818177
OTU_136	OTU_17	0.19999999999999996
OTU_89	OTU_17	0.4
OTU_90	OTU_17	0.0
OTU_91	OTU_17	0.0
OTU_92	OTU_17	0.33333333333333337
OTU_100	OTU_17	0.0
OTU_101	OTU_17	0.0
OTU_140	OTU_17	0.0
OTU_160	OTU_17	0.2222222222222222
OTU_95	OTU_17	0.0
OTU_97	OTU_17	0.0
OTU_99	OTU_17	0.0
OTU_102	OTU_17	0.0
OTU_122	OTU_17	0.0
OTU_144	OTU_17	0.0
OTU_104	OTU_17	0.0
OTU_105	OTU_17	0.0
OTU_106	OTU_17	0.0
OTU_109	OTU_17	0.0
OTU_110	OTU_17	0.0
OTU_112	OTU_17	0.33333333333333337
OTU_119	OTU_17	0.0
OTU_120	OTU_17	0.0
OTU_169	OTU_17	0.0
OTU_196	OTU_17	0.0
OTU_113	OTU_17	0.0
OTU_114	OTU_17	0.0
