bradi2g34900.1	bradi3g59300.1	0.9860582
bradi2g34920.1	bradi3g56310.1	0.985159
bradi2g34970.2	bradi4g39550.1	0.9825779
bradi2g34970.2	bradi1g51130.2	0.9809827
bradi2g35030.1	bradi1g01570.1	0.983884
bradi2g35030.1	bradi1g18070.7	0.9814145
bradi2g35040.1	bradi4g00650.1	0.9828279
bradi2g35040.1	bradi4g09340.1	0.9807135
bradi2g35040.1	bradi4g13327.1	0.9812065
bradi2g35040.1	bradi4g24912.1	0.9868293
bradi2g35040.1	bradi4g25590.2	0.9801102
bradi2g35040.1	bradi4g27920.1	0.980247
bradi2g35040.1	bradi4g29617.1	0.9817927
bradi2g35040.1	bradi1g00497.1	0.9856755
bradi2g35040.1	bradi1g43210.1	0.9842254
bradi2g35040.1	bradi1g52280.1	0.9809505
bradi2g35040.1	bradi1g59760.1	0.9803705
bradi2g35040.1	bradi5g12290.1	0.9806293
bradi2g35040.1	bradi5g25310.1	0.9843465
bradi2g35040.1	bradi3g31480.1	0.9807609
bradi2g35050.3	bradi2g47240.1	0.9802012
bradi2g35050.3	bradi2g60990.1	0.985275
bradi2g35050.3	bradi1g70600.1	0.9817575
bradi2g35090.1	bradi4g08667.1	0.9807349
bradi2g35090.1	bradi1g68940.1	0.9847984
bradi2g35090.1	bradi3g14340.1	0.9849107
bradi2g35090.1	bradi3g43560.2	0.9848546
bradi2g35467.1	bradi2g47590.1	0.9818644
bradi2g35467.1	bradi1g59880.1	0.9840643
bradi2g35540.1	bradi4g38440.1	0.9810046
bradi2g35540.1	bradi1g08210.1	0.9801186
bradi2g35540.1	bradi3g59130.1	0.9805118
bradi2g35587.1	bradi4g09630.1	0.9809334
bradi2g35620.1	bradi4g41680.1	0.980491
bradi2g35620.1	bradi0012s00200.2	0.9843398
bradi2g35640.1	bradi2g45830.1	0.9856599
bradi2g35640.1	bradi4g06980.1	0.9845224
bradi2g35640.1	bradi4g27480.1	0.983904
bradi2g35640.1	bradi1g04700.1	0.9884515
bradi2g35640.1	bradi1g66480.1	0.9823839
bradi2g35640.1	bradi1g68837.1	0.9808645
bradi2g35640.1	bradi5g10133.1	0.9806759
bradi2g35640.1	bradi5g17027.1	0.9893848
bradi2g35640.1	bradi3g19920.1	0.9825216
bradi2g35640.1	bradi3g24695.1	0.9860857
bradi2g35640.1	bradi3g30150.1	0.9806658
bradi2g35640.1	bradi3g36600.1	0.9869771
bradi2g35800.1	bradi2g55660.1	0.9839142
bradi2g35800.1	bradi4g06330.1	0.9888779
bradi2g35800.1	bradi4g38080.1	0.9891769
bradi2g35800.1	bradi4g41960.1	0.9808608
bradi2g35800.1	bradi1g10720.1	0.9816779
bradi2g35800.1	bradi1g38700.1	0.9816701
bradi2g35800.1	bradi1g53840.1	0.980734
bradi2g35800.1	bradi1g69350.1	0.9807591
bradi2g35800.1	bradi1g76850.1	0.9839857
bradi2g35800.1	bradi5g21070.2	0.9913583
bradi2g35800.1	bradi3g15380.1	0.9806589
bradi2g35800.1	bradi3g47960.2	0.9849126
bradi2g35987.1	bradi3g19960.1	0.9811066
bradi2g36000.1	bradi1g11110.1	0.9810615
bradi2g36000.1	bradi1g19510.1	0.981367
bradi2g36000.1	bradi1g28847.1	0.9805279
bradi2g36000.1	bradi1g39086.1	0.9810889
bradi2g36057.1	bradi1g18980.1	0.9882511
bradi2g36057.1	bradi1g33610.1	0.9818095
bradi2g36057.1	bradi3g13410.3	0.9807022
bradi2g36057.1	bradi3g44650.1	0.9800836
bradi2g36057.1	bradi3g50172.1	0.9852853
bradi2g36130.1	bradi1g04300.1	0.981357
bradi2g36130.1	bradi1g13416.1	0.9852989
bradi2g36130.1	bradi1g50270.2	0.9836687
bradi2g36130.1	bradi1g62720.1	0.9823856
bradi2g36130.1	bradi5g02890.2	0.9854508
bradi2g36130.1	bradi3g03360.1	0.9800625
bradi2g36180.1	bradi5g08680.1	0.9809414
bradi2g36230.1	bradi2g53000.1	0.988508
bradi2g36230.1	bradi2g55660.1	0.9823323
bradi2g36230.1	bradi2g56480.1	0.9800584
bradi2g36230.1	bradi4g29102.1	0.9800536
bradi2g36230.1	bradi4g38080.1	0.9830623
bradi2g36230.1	bradi4g43130.1	0.9832643
bradi2g36230.1	bradi4g44690.1	0.9822963
bradi2g36230.1	bradi1g10810.1	0.9910969
bradi2g36230.1	bradi1g33130.1	0.9808385
bradi2g36230.1	bradi1g51187.1	0.9878749
bradi2g36230.1	bradi5g18460.3	0.9804925
bradi2g36230.1	bradi5g24470.1	0.9814975
bradi2g36230.1	bradi3g38470.1	0.9810452
bradi2g36230.1	bradi3g40520.1	0.9839309
bradi2g36230.1	bradi3g53047.1	0.9807786
bradi2g36230.1	bradi3g58310.1	0.9823241
bradi2g36230.1	bradi3g60590.1	0.9821256
bradi2g36237.1	bradi2g45437.1	0.9812241
bradi2g36237.1	bradi1g33410.1	0.9842544
bradi2g36340.1	bradi3g15120.2	0.9811425
bradi2g36370.1	bradi1g55310.1	0.9866092
bradi2g36410.1	bradi4g26437.1	0.9832419
bradi2g36410.1	bradi1g64190.1	0.980757
bradi2g36410.1	bradi5g01220.2	0.9808469
bradi2g36410.1	bradi3g38400.1	0.9858267
bradi2g36515.1	bradi3g41420.1	0.9821875
bradi2g36580.1	bradi1g60756.1	0.9800062
bradi2g36647.1	bradi3g21440.1	0.9921128
bradi2g36660.1	bradi1g78220.1	0.9845451
bradi2g36760.2	bradi3g14090.1	0.9881526
bradi2g36950.1	bradi2g55200.1	0.9822608
bradi2g36950.1	bradi1g03530.1	0.9842257
bradi2g36950.1	bradi1g45920.1	0.9912561
bradi2g36950.1	bradi1g67750.1	0.9819629
bradi2g36950.1	bradi1g73740.1	0.9844884
bradi2g36950.1	bradi3g58140.1	0.9816083
bradi2g37000.1	bradi1g65430.1	0.9838082
bradi2g37166.1	bradi2g47450.1	0.9805969
bradi2g37166.1	bradi4g09630.1	0.9810754
bradi2g37166.1	bradi1g20760.1	0.9905208
bradi2g37166.1	bradi5g15670.1	0.9824799
bradi2g37166.1	bradi3g35037.1	0.9840387
bradi2g37190.1	bradi1g68860.2	0.9888321
bradi2g37320.1	bradi2g54927.1	0.9803542
bradi2g37320.1	bradi2g60800.2	0.9920267
bradi2g37320.1	bradi4g00650.1	0.9911817
bradi2g37320.1	bradi4g03420.1	0.9805071
bradi2g37320.1	bradi4g05000.2	0.9803149
bradi2g37320.1	bradi4g07300.5	0.9812695
bradi2g37320.1	bradi4g29960.1	0.9848809
bradi2g37320.1	bradi4g30050.3	0.9807354
bradi2g37320.1	bradi4g35362.1	0.9830384
bradi2g37320.1	bradi4g40040.1	0.9826213
bradi2g37320.1	bradi1g03250.2	0.9832395
bradi2g37320.1	bradi1g04790.1	0.989208
bradi2g37320.1	bradi1g20770.1	0.9874898
bradi2g37320.1	bradi1g31290.1	0.9822047
bradi2g37320.1	bradi1g52020.1	0.9820501
bradi2g37320.1	bradi1g52550.4	0.9837783
bradi2g37320.1	bradi1g57920.1	0.9873384
bradi2g37320.1	bradi1g62390.2	0.9817317
bradi2g37320.1	bradi1g68830.1	0.9850233
bradi2g37320.1	bradi1g75930.1	0.9841552
bradi2g37320.1	bradi5g17460.1	0.9917767
bradi2g37320.1	bradi5g22200.3	0.9814507
bradi2g37320.1	bradi5g25310.1	0.9806773
bradi2g37320.1	bradi5g26720.1	0.9813362
bradi2g37320.1	bradi5g27490.1	0.9841136
bradi2g37320.1	bradi3g02770.1	0.9847459
bradi2g37320.1	bradi3g08317.1	0.9906028
bradi2g37320.1	bradi3g17700.1	0.9834754
bradi2g37320.1	bradi3g19920.1	0.9804791
bradi2g37320.1	bradi3g27110.1	0.980665
bradi2g37320.1	bradi3g36200.1	0.990792
bradi2g37320.1	bradi3g38797.1	0.9841142
bradi2g37320.1	bradi3g45920.1	0.9896266
bradi2g37320.1	bradi3g46420.2	0.9810877
bradi2g37320.1	bradi3g50330.1	0.9867887
bradi2g37320.1	bradi3g51530.1	0.9813477
bradi2g37340.2	bradi2g37340.4	1.0
bradi3g29210.2	bradi3g29210.3	1.0
bradi3g29210.1	bradi3g44770.1	0.9806787
bradi3g29247.1	bradi3g35870.2	0.980869
bradi3g29760.1	bradi3g37080.2	0.9859405
bradi3g29760.1	bradi3g45010.1	0.9820582
bradi3g29760.1	bradi3g50060.1	0.9918529
bradi3g29760.1	bradi3g50390.1	0.9801542
bradi3g29760.1	bradi3g55210.1	0.9834944
bradi3g29760.1	bradi3g56450.1	0.9831156
bradi3g29790.1	bradi3g33710.1	0.9824293
bradi3g29790.1	bradi3g45990.1	0.9807248
bradi3g29790.1	bradi3g48680.1	0.9885295
bradi3g29790.1	bradi3g59300.1	0.9828317
bradi3g29870.1	bradi3g30000.1	0.9818594
bradi3g29870.1	bradi3g59560.1	0.9840659
bradi3g29870.1	bradi3g60590.1	0.984585
bradi3g30127.2	bradi3g49680.1	0.9831961
bradi3g30150.1	bradi3g36577.1	0.9821407
bradi3g30150.1	bradi3g36600.1	0.9817618
bradi3g30150.1	bradi3g37080.2	0.9817024
bradi3g30150.1	bradi3g46210.1	0.981065
bradi3g30150.1	bradi3g47350.1	0.9805416
bradi3g30150.1	bradi3g57430.1	0.980642
bradi3g30180.1	bradi3g45230.1	0.986159
bradi3g30180.1	bradi3g47450.1	0.9802091
bradi3g30180.1	bradi3g53440.1	0.9840838
bradi3g30180.1	bradi3g57420.1	0.9843824
bradi3g30210.1	bradi3g57560.1	0.982299
bradi3g30250.2	bradi3g60590.1	0.9837778
bradi3g30260.1	bradi3g39210.1	0.9806598
bradi3g30265.1	bradi3g34320.1	0.9842816
bradi3g30265.1	bradi3g39450.1	0.9833224
bradi3g30265.1	bradi3g47230.1	0.9843864
bradi3g30265.1	bradi3g52230.1	0.9943546
bradi3g30430.1	bradi3g38797.1	0.9843305
bradi3g30430.1	bradi3g46110.1	0.9852718
bradi3g30430.1	bradi3g60407.1	0.9821765
bradi3g30600.1	bradi3g32830.2	0.9831988
bradi3g30600.1	bradi3g34400.1	0.9939023
bradi3g30600.1	bradi3g34980.1	0.9898804
bradi3g30600.1	bradi3g42700.1	0.9812947
bradi3g30600.1	bradi3g47690.1	0.9831932
bradi3g30600.1	bradi3g60920.1	0.9870567
bradi3g30640.1	bradi3g48210.1	0.9803261
bradi3g30740.3	bradi3g32080.1	0.9836023
bradi3g30757.2	bradi3g32690.1	0.9912562
bradi3g30757.2	bradi3g35517.1	0.9810879
bradi3g30757.2	bradi3g44770.1	0.9869294
bradi3g30757.2	bradi3g53530.1	0.9812356
bradi3g30757.2	bradi3g53970.2	0.9852473
bradi3g30757.2	bradi3g56890.1	0.9855703
bradi3g30757.2	bradi3g58140.1	0.9800185
bradi3g30757.2	bradi3g59120.1	0.983284
bradi3g30847.1	bradi3g42050.1	0.9858779
bradi3g30847.1	bradi3g43450.1	0.9830352
bradi3g30847.1	bradi3g44130.1	0.9877326
bradi3g30847.1	bradi3g54710.1	0.9800434
bradi3g30847.1	bradi3g59490.3	0.9817594
bradi3g31480.1	bradi3g56640.1	0.9805881
bradi3g31697.1	bradi3g42820.1	0.9861844
bradi3g31767.1	bradi3g32620.1	0.9857107
bradi3g31767.1	bradi3g33130.1	0.9854785
bradi3g31767.1	bradi3g41340.1	0.9838512
bradi3g32080.1	bradi3g34780.1	0.98251
bradi3g32080.1	bradi3g39480.1	0.9895977
bradi3g32080.1	bradi3g42050.1	0.9835048
bradi3g32080.1	bradi3g44130.1	0.9896917
bradi3g32080.1	bradi3g46140.1	0.9889597
bradi3g32080.1	bradi3g48710.1	0.9806059
bradi3g32110.1	bradi3g32620.1	0.9944682
bradi3g32110.1	bradi3g33130.1	0.9853033
bradi3g32110.1	bradi3g41340.1	0.9825491
bradi3g32200.1	bradi3g41500.1	0.9851295
bradi3g32200.1	bradi3g44600.1	0.9804036
bradi3g32200.1	bradi3g45990.1	0.9821711
bradi3g32470.2	bradi3g33990.1	0.984549
bradi3g32470.2	bradi3g34320.1	0.9915856
bradi3g32470.2	bradi3g38740.1	0.9835087
bradi3g32470.2	bradi3g39450.1	0.9846903
bradi3g32470.2	bradi3g42400.1	0.9956021
bradi3g32470.2	bradi3g43160.1	0.9831797
bradi3g32470.2	bradi3g47230.1	0.9813069
bradi3g32470.2	bradi3g52230.1	0.9896448
bradi3g32470.2	bradi3g54340.1	0.9840684
bradi3g32497.1	bradi3g54710.1	0.9845793
bradi3g32620.1	bradi3g33130.1	0.9888692
bradi3g32620.1	bradi3g41340.1	0.9881184
bradi3g32620.1	bradi3g53490.1	0.9804176
bradi3g32620.1	bradi3g60756.1	0.982194
bradi3g32630.1	bradi3g46620.1	0.9825121
bradi3g32660.1	bradi3g43260.1	0.9822792
bradi3g32690.1	bradi3g53530.1	0.9804968
bradi3g32690.1	bradi3g53970.2	0.9832921
bradi3g32780.1	bradi3g53960.1	0.98279
bradi3g32780.1	bradi3g59560.1	0.9853038
bradi3g32820.1	bradi3g44340.3	0.9879498
bradi3g32830.2	bradi3g34400.1	0.9860793
bradi3g32830.2	bradi3g50060.1	0.9807537
bradi3g32830.2	bradi3g56890.1	0.9814394
bradi3g33130.1	bradi3g38760.7	0.9803658
bradi3g33130.1	bradi3g41340.1	0.9927016
bradi3g33130.1	bradi3g46420.3	0.9823162
bradi3g33130.1	bradi3g53490.1	0.9861441
bradi2g37440.1	bradi4g38665.1	0.9800898
bradi2g37450.1	bradi4g36160.1	0.9800785
bradi2g37450.1	bradi1g18900.1	0.9826618
bradi2g37450.1	bradi1g75830.1	0.9818305
bradi2g37450.1	bradi5g00700.1	0.9810439
bradi2g37450.1	bradi5g14850.1	0.9819586
bradi2g37450.1	bradi5g19970.1	0.9803345
bradi2g37450.1	bradi3g14320.1	0.9815759
bradi2g37460.1	bradi4g04030.1	0.9819595
bradi2g37460.1	bradi1g22850.1	0.9848
bradi2g37460.1	bradi3g37110.2	0.9844966
bradi2g37460.1	bradi3g60667.1	0.9819384
bradi2g37760.1	bradi2g39360.1	0.9803549
bradi2g37760.1	bradi2g47450.1	0.9850506
bradi2g37760.1	bradi4g02710.1	0.9810202
bradi2g37760.1	bradi4g08490.1	0.981266
bradi2g37760.1	bradi4g16040.1	0.9822049
bradi2g37760.1	bradi4g27797.1	0.9841363
bradi2g37760.1	bradi1g06310.1	0.9817558
bradi2g37760.1	bradi1g07717.1	0.9825137
bradi2g37760.1	bradi1g15990.1	0.9804848
bradi2g37760.1	bradi1g21497.1	0.9807189
bradi2g37760.1	bradi1g27400.1	0.9822226
bradi2g37760.1	bradi1g35190.1	0.9869701
bradi2g37760.1	bradi1g56040.1	0.9802502
bradi2g37760.1	bradi1g59940.1	0.986387
bradi2g37760.1	bradi5g08200.1	0.9811226
bradi2g37760.1	bradi3g35037.1	0.9808224
bradi2g37760.1	bradi3g48330.2	0.9859941
bradi2g37760.1	bradi3g59280.1	0.9850922
bradi2g37780.2	bradi5g01350.1	0.9810126
bradi2g37780.2	bradi3g44920.1	0.981617
bradi2g37780.2	bradi3g47140.1	0.980998
bradi2g37800.1	bradi1g02880.1	0.9848155
bradi2g37800.1	bradi5g25827.1	0.9839618
bradi2g37800.1	bradi5g25910.1	0.9866554
bradi2g37800.1	bradi3g10120.1	0.9888157
bradi2g37800.1	bradi3g45920.1	0.9807332
bradi2g37800.1	bradi3g46110.1	0.986007
bradi2g37800.1	bradi3g49790.1	0.9833714
bradi2g37980.2	bradi1g20330.1	0.9854507
bradi2g38090.1	bradi2g38100.1	0.9847074
bradi2g38110.1	bradi2g51280.1	0.9831002
bradi2g38110.1	bradi1g45920.1	0.9800108
bradi2g38160.1	bradi2g47450.1	0.9839069
bradi2g38160.1	bradi2g48082.1	0.9849118
bradi2g38160.1	bradi2g49010.1	0.9800612
bradi2g38160.1	bradi4g09957.1	0.984255
bradi2g38160.1	bradi4g24690.1	0.9820175
bradi2g38160.1	bradi4g29400.1	0.9816922
bradi2g38160.1	bradi4g41230.1	0.9836426
bradi2g38160.1	bradi1g01200.1	0.9877186
bradi2g38160.1	bradi1g08470.1	0.9828601
bradi2g38160.1	bradi1g14127.1	0.9830345
bradi2g38160.1	bradi1g19690.1	0.9849885
bradi2g38160.1	bradi1g20760.1	0.9804191
bradi2g38160.1	bradi1g23840.1	0.9816585
bradi2g38160.1	bradi1g26197.1	0.9817525
bradi2g38160.1	bradi1g47510.1	0.9842433
bradi2g38160.1	bradi1g59920.1	0.9863833
bradi2g38160.1	bradi1g61230.2	0.9856026
bradi2g38160.1	bradi1g66870.1	0.9852659
bradi2g38160.1	bradi1g70000.1	0.9846391
bradi2g38160.1	bradi1g76677.1	0.9840335
bradi2g38160.1	bradi5g15670.1	0.9822457
bradi2g38160.1	bradi3g01087.1	0.9848983
bradi2g38160.1	bradi3g15900.1	0.9811741
bradi2g38160.1	bradi3g27480.1	0.9809821
bradi2g38160.1	bradi3g35037.1	0.9948916
bradi2g38160.1	bradi3g40480.1	0.9815249
bradi2g38160.1	bradi3g43457.1	0.9831523
bradi2g38160.1	bradi3g48330.2	0.9811807
bradi2g38160.1	bradi3g48850.1	0.986087
bradi2g38160.1	bradi3g53047.1	0.9856292
bradi2g38160.1	bradi3g58310.1	0.9852195
bradi2g38160.1	bradi3g59640.1	0.9850274
bradi2g38237.1	bradi3g36577.1	0.9814144
bradi2g38237.1	bradi3g45930.1	0.9807552
bradi2g38260.1	bradi3g56030.1	0.9807404
bradi2g38300.1	bradi1g33610.1	0.9824468
bradi2g38300.1	bradi1g33800.4	0.9809008
bradi2g38300.1	bradi3g50172.1	0.9802836
bradi2g38330.2	bradi2g59240.1	0.9827455
bradi2g38330.2	bradi1g30240.1	0.9802864
bradi2g38330.2	bradi5g22200.3	0.9814227
bradi2g38330.2	bradi3g02770.1	0.9822158
bradi2g38400.1	bradi1g41907.2	0.9825671
bradi2g38430.1	bradi4g01640.1	0.9830067
bradi2g38430.1	bradi3g59130.1	0.986457
bradi2g38497.1	bradi3g33710.1	0.9822133
bradi2g38540.1	bradi1g06387.1	0.9835497
bradi2g38560.1	bradi1g37930.2	0.9833457
bradi2g38560.1	bradi5g17490.1	0.9822205
bradi2g38560.1	bradi3g45200.1	0.9908951
bradi2g38650.1	bradi2g46860.1	0.9859491
bradi2g38650.1	bradi2g57597.1	0.9815921
bradi2g38650.1	bradi2g59267.1	0.980302
bradi2g38650.1	bradi4g01215.1	0.9871204
bradi2g38650.1	bradi4g01765.1	0.985202
bradi2g38650.1	bradi4g25590.2	0.9808603
